Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;cam2features;memoryother;tbench;batlife;displayother;sar-us;optionalother;gprstext;edge;sar-eu;battalktime1;batstandby1;batmusicplayback1
https://www.gsmarena.com/motorola_w396-2483.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w396.jpg;Motorola W396;Released 2008;94g, 17mm thickness;Feature phone;microSD slot;15;N/A;360,222 hits;"1.8""";128x160 pixels; ;;940 mAh Li-Ion;GSM 900 / 1800;;;;;2008, August. Released 2008;Discontinued;95 x 45 x 17 mm (3.74 x 1.77 x 0.67 in);94 g (3.32 oz);;Mini-SIM;;TFT, 65K colors;1.8 inches, 10.2 cm(~23.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSD (dedicated slot);;VGA;;No;No;;No;No;No;;Stereo FM radio, RDS, recording;1.1;;MP3 player (iMelody,MIDI,MP3,AMR formats)Predictive text inputCalculatorStopwatch;Removable Li-Ion 940 mAh battery (BQ50);lustrous silver, dark titanium gray;;About 50 EUR;;750 SMS messages;;;;0.54 W/kg (head)     0.64 W/kg (body);;Class 10;No;;Up to 9 h;Up to 400 h;
https://www.gsmarena.com/motorola_w231-2515.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w231.jpg;Motorola W231;Released 2008, November;85g, 14.9mm thickness;Feature phone;1MB storage, microSD slot;12;N/A;230,720 hits;"1.6""";128x128 pixels; ;;;GSM 900 / 1800;;;;;2008, Q3. Released 2008, November;Discontinued;108 x 44 x 14.9 mm (4.25 x 1.73 x 0.59 in);85 g (2.75 oz);;Mini-SIM;;CSTN, 65K colors;1.6 inches, 8.3 cm(~17.4% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;microSD (dedicated slot);1MB;No;;;;;No;No;No;;Stereo FM radio;1.1;;MP3 playerPredictive text inputOrganizerVoice memo;Removable Li-Ion battery;Red;;About 40 EUR;;;;;;1.28 W/kg (head)     1.32 W/kg (body);;Class 8;No;;Up to 9 h 30 min;Up to 465 h;
https://www.gsmarena.com/motorola_em30-2480.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-em30.jpg;Motorola EM30;Released 2008, September;100g, 10.6mm thickness;Linux / Java-based MOTOMAGX;microSDHC slot;18;N/A;569,581 hits;"2.0""";320x240 pixels; ;;970 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;;2008, August. Released 2008, September;Discontinued;115 x 53 x 10.6 mm (4.53 x 2.09 x 0.42 in);100 g (3.53 oz);;Mini-SIM;;TFT, 256K colors;2.0 inches, 12.4 cm(~20.3% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~200 ppi density);;Linux / Java-based MOTOMAGX;;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;2.0;;MP3/AAC playerOrganizerVoice dialVoice memo;Removable Li-Ion 970 mAh battery (BK60);Black;;About 60 EUR;;;;;Screensavers and wallpapersDownloadable logos;0.60 W/kg (head)     0.71 W/kg (body);;Class 12;Class 12;0.79 W/kg (head);Up to 6 h;Up to 300 h;
https://www.gsmarena.com/motorola_em28-2479.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-em28.jpg;Motorola EM28;Released 2009, February;90g, 17mm thickness;Feature phone;microSD slot;9;N/A;301,563 hits;"1.8""";128x160 pixels; ;;940 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;;2008, August. Released 2009, February;Discontinued;94 x 49.5 x 17 mm (3.70 x 1.95 x 0.67 in);90 g (3.17 oz);;Mini-SIM;;TFT, 65K colors;1.8 inches, 10.2 cm(~21.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSD (dedicated slot);;1.3 MP;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;Proprietary;;MP3/AAC playerOrganizerVoice dialVoice memo;Removable Li-Ion 940 mAh battery;Blue;;About 60 EUR;;;;;External monochrome display, 96 x 80 pixels, 1.2 inchesScreensavers and wallpapersDownloadable logos;1.35 W/kg (head)     0.77 W/kg (body);;Class 10;Class 10;;Up to 7 h 30 min;Up to 250 h;
https://www.gsmarena.com/motorola_em25-2478.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-em25.jpg;Motorola EM25;Released 2009, July;90g, 13.9mm thickness;Feature phone;microSD slot;14;N/A;345,604 hits;"1.8""";128x160 pixels; ;;780 mAh Li-Ion;GSM 900 / 1800;;;;;2008, August. Released 2009, July;Discontinued;101 x 46 x 13.9 mm (3.98 x 1.81 x 0.55 in);90 g (3.17 oz);;Mini-SIM;;TFT, 65K colors;1.8 inches, 10.2 cm(~21.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSD (dedicated slot);;1.3 MP;;No;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;Proprietary;;MP3/AAC playerOrganizerVoice dialVoice memo;Removable Li-Ion 780 mAh battery;Black;;About 50 EUR;;;;;Screensavers and wallpapersDownloadable logos;1.01 W/kg (head)     0.61 W/kg (body);;Class 10;No;;Up to 8 h 10 min;Up to 330 h;
https://www.gsmarena.com/motorola_pebl_vu20-2820.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-vu20.jpg;Motorola PEBL VU20;Released 2008;103g, 18.9mm thickness;Feature phone;microSDHC slot;14;N/A;201,496 hits;"2.2""";240x320 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;;HSPA 7.2/3.6 Mbps;2008, July. Released 2008;Discontinued;100 x 48.9 x 18.9 mm (3.94 x 1.93 x 0.74 in);103 g (3.63 oz);;Mini-SIM;;TFT, 256K colors;2.2 inches, 15.0 cm(~30.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;microSDHC (dedicated slot);;2 MP;;Yes;Yes;;No;2.0, A2DP;No;;;2.0;;MP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playeriTapOrganizerVoice commandVoice memo;Removable Li-Ion 950 mAh battery;Purple, Rose Bloom, Navy Blue;;About 150 EUR;;;;;Second external OLED, 65K colors display (128 x 160 pixels)Touch sensitive music keysDownloadable wallpapers, screensavers;0.82 W/kg (head)     0.58 W/kg (body);;;;;Up to 3 h 20 min;Up to 240 h (2G) / Up to 130 h (3G);
https://www.gsmarena.com/motorola_motoactv_w450-2764.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-motoactv-w450.jpg;Motorola MOTOACTV W450;Released 2008;99g, 18.8mm thickness;Feature phone;microSD slot;12;N/A;246,765 hits;;128x160 pixels; ;;850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;;2008. Released 2008;Discontinued;106 x 45.7 x 18.8 mm (4.17 x 1.80 x 0.74 in);99 g (3.49 oz);;Mini-SIM;;TFT, 65K colors;;128 x 160 pixels;;;;;;microSD (dedicated slot);;1.3 MP;;Yes;No;;No;2.0, A2DP;No;;No;miniUSB 2.0;;ANT+Rugged designMP3/AAC/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 850 mAh battery;Mandarin Orange, Canary Yellow;;About 50 EUR;;;;;Second external monochrome display (96 x 80 pixels);1.23 W/kg (head)     0.46 W/kg (body);2.5 mm audio jack;Class 10;No;0.84 W/kg (head);Up to 7 h 30 min;Up to 249 h;
https://www.gsmarena.com/motorola_ve75-2475.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-ve75.jpg;Motorola VE75;Released 2008;137g, 20mm thickness;Feature phone;microSD slot;11;N/A;253,568 hits;"2.6""";240x400 pixels; ;;850 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;;2008, July. Released 2008;Discontinued;112 x 51 x 20 mm (4.41 x 2.01 x 0.79 in);137 g (4.83 oz);;Dual SIM (Mini-SIM);;TFT, 256K colors;2.6 inches, 19.2 cm(~33.7% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~179 ppi density);;;;;;microSD (dedicated slot);;2 MP;;No;No;;No;Yes;No;;No;Proprietary;;MP3/MP4/WMA/WMV playerOrganizerVoice dialVoice memo;Removable Li-Ion 850 mAh battery;Black, Gray;;About 110 EUR;;;;;Screensavers and wallpapersDownloadable logos;;;Class 10;Class 10;;Up to 4 h;Up to 140 h;
https://www.gsmarena.com/motorola_zn5-2432.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-zn5.jpg;Motorola ZN5;Released 2008, September;114g, 16mm thickness;Linux / Java-based MOTOMAGX;350MB storage, microSDHC slot;22;N/A;934,323 hits;"2.4""";240x320 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;;2008, June. Released 2008, September;Discontinued;118 x 50.5 x 12-16 mm;114 g (4.02 oz);;Mini-SIM;;TFT, 256K colors;2.4 inches, 17.8 cm(~29.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Linux / Java-based MOTOMAGX;;Freescale 500 MHz;;microSDHC (dedicated slot);350MB;5 MP, AF;xenon flash;@15fps;No;;Wi-Fi 802.11 b/g/i;2.0, A2DP;No;;FM radio;2.0;;MP3/WMA/eAAC+ playerCrystalTalk TechnologyTV-outOrganizerVoice dialVoice memo;Removable Li-Ion 950 mAh battery (BX50);Grey;;About 100 EUR;;;;;ModeShift morphing keypad;1.59 W/kg (head)     0.79 W/kg (body);;Class 12;Class 12;0.86 W/kg (head);Up to 9 h 30 min;Up to 580 h;
https://www.gsmarena.com/motorola_a1210-2893.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-a1210.jpg;Motorola A1210;Released 2008, July;125g, 20.5mm thickness;Linux;30MB storage, microSDHC slot;20;N/A;176,573 hits;"2.8""";240x400 pixels; ;;1130 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;;2009, April. Released 2008, July;Discontinued;102 x 53.8 x 20.5 mm (4.02 x 2.12 x 0.81 in);125 g (4.41 oz);;Mini-SIM;;TFT resistive touchscreen, 256K colors;2.8 inches, 22.3 cm(~40.7% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;Linux;;;;microSDHC (dedicated slot);30MB;3.15 MP;;@15fps;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;;MP3/WMA/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1130 mAh battery;Golden white, Xuan Yue Powder, Deep Brown;;About 120 EUR;;;;;Handwriting and speech recognition (Chi & Eng);0.36 W/kg (head)     0.14 W/kg (body);;Class 10;Class 10;0.48 W/kg (head);Up to 4 h;Up to 180 h;
https://www.gsmarena.com/motorola_a1600-2433.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-a1600.jpg;Motorola A1600;Released 2008, August;128g, 19.6mm thickness;Linux;27MB storage, microSDHC slot;14;N/A;464,529 hits;"2.4""";240x320 pixels; ;;930 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;;2008, June. Released 2008, August;Discontinued;98.9 x 53.5 x 19.6 mm (3.89 x 2.11 x 0.77 in);128 g (4.52 oz);;Mini-SIM;;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~33.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Linux;;;;microSDHC (dedicated slot);27MB;3.15 MP, AF;;Yes;No;;No;2.0, A2DP;GPS, A-GPS;;Stereo FM radio;microUSB 2.0;;MP3/WAV/WMA/AAC+ playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Business card scannerPhoto editorVoice dial/memo;Removable Li-Ion 930 mAh battery;Black;;About 120 EUR;;;;;Handwriting and speech recognition (Chi & Eng);0.58 W/kg (head)     0.26 W/kg (body);;Class 10;Class 10;0.78 W/kg (head);Up to 6 h;Up to 180 h;
https://www.gsmarena.com/motorola_a1890-2980.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-a1890.jpg;Motorola A1890;Released 2009, Q4;132g, 25mm thickness;Linux;174MB storage, microSDHC slot;18;N/A;110,914 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 / 1900 / CDMA 800;EV-DO 800;;;;2008, September. Released 2009, Q4;Discontinued;95.3 x 52.5 x 25 mm, 101 cc (3.75 x 2.07 x 0.98 in);132 g (4.66 oz);;Mini-SIM;;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~35.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Linux;;;;microSDHC (dedicated slot);174MB;3.15 MP, AF;;Yes;No;;No;1.2, A2DP;GPS, A-GPS;;Stereo FM radio;microUSB 1.1;;MP3/WAV/WMA/AAC+ playerDocument viewer (Word, Excel, PowerPoint, PDF)OrganizerBusiness card scannerVoice memo;Removable Li-Ion 1000 mAh battery (BC70);Black;;About 140 EUR;;;;;Handwriting and speech recognition (Chi & Eng);1.26 W/kg (head)     0.64 W/kg (body);;Class 10;No;1.68 W/kg (head);Up to 5 h;Up to 160 h;
https://www.gsmarena.com/motorola_a1800-2434.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-a1800.jpg;Motorola A1800;Released 2009, May;132g, 25mm thickness;Linux;microSDHC slot;19;N/A;445,794 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 / 1900 / CDMA 800;;;;;2008, June. Released 2009, May;Discontinued;95.3 x 52.5 x 25 mm, 101 cc (3.75 x 2.07 x 0.98 in);132 g (4.66 oz);;Mini-SIM;;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~35.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Linux;;;;microSDHC (dedicated slot);;3.15 MP, AF;;Yes;No;;No;2.0, A2DP;GPS, A-GPS;;Stereo FM radio;microUSB 2.0;;MP3/WAV/WMA/AAC+ playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Business card scannerPhoto editorVoice dial/memo;Removable Li-Ion 1000 mAh battery (BC70);Black;;About 120 EUR;;;;;Handwriting and speech recognition (Chi & Eng);1.26 W/kg (head)     0.64 W/kg (body);;Class 10;No;1.68 W/kg (head);Up to 5 h;Up to 110 h;
https://www.gsmarena.com/motorola_a810-2437.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-a810.jpg;Motorola A810;Released 2008, August;100g, 14mm thickness;Feature phone;microSD slot;17;N/A;427,974 hits;"2.2""";240x320 pixels; ;;910 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;;2008, June. Released 2008, August;Discontinued;105 x 51 x 14 mm (4.13 x 2.01 x 0.55 in);100 g (3.53 oz);;Mini-SIM;;TFT resistive touchscreen, 256K colors;2.2 inches, 15.0 cm(~28.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;microSD (dedicated slot);;2 MP;;Yes;No;;No;1.2, A2DP;No;;Stereo FM radio;2.0;;MP3/WAV/WMA/AAC+ playerVoice memo;Removable Li-Ion 910 mAh battery;Excellent Black and White Shang-chi;;About 60 EUR;;;;;Handwriting recognition;1.41 W/kg (head)     0.25 W/kg (body);;Class 10;Class 10;;Up to 4 h;Up to 150 h;
https://www.gsmarena.com/motorola_w388-2473.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w388.jpg;Motorola W388;Released 2008, July;86g, 14.7mm thickness;Feature phone;7.5MB storage, microSD slot;10;N/A;425,209 hits;"1.8""";128x160 pixels; ;;940 mAh Li-Ion;GSM 900 / 1800;;;;;2008, July. Released 2008, July;Discontinued;109 x 46 x 14.7 mm (4.29 x 1.81 x 0.58 in);86 g (3.25 oz);;Mini-SIM;;TFT, 65K colors;1.8 inches, 10.2 cm(~20.3% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSD (dedicated slot);7.5MB;VGA;;No;No;;No;No;No;;Stereo FM radio, RDS;Proprietary;;OrganizerVoice memoPredictive text input;Removable Li-Ion 940 mAh battery;Black;;About 30 EUR;;;;;Screensavers and wallpapersDownloadable logos;1.54 W/kg (head)     1.13 W/kg (body);;Class 10;No;;Up to 9 h;Up to 400 h;
https://www.gsmarena.com/motorola_z9-2334.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-z9.jpg;Motorola Z9;Released 2008, April;139g, 14mm thickness;Feature phone;microSD slot;15;N/A;389,482 hits;"2.4""";240x320 pixels; ;;920 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;;HSPA 3.6/0.384 Mbps;2008, April. Released 2008, April;Discontinued;114 x 53 x 14 mm (4.49 x 2.09 x 0.55 in);139 g (4.90 oz);;Mini-SIM;;TFT, 256K colors;2.4 inches, 17.8 cm(~29.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;;microSD (dedicated slot);;2 MP;;Yes;No;;No;2.0, A2DP;GPS;;No;miniUSB 2.0;;MP3/WMA/eAAC+ playerPredictive text inputOrganizerVoice dialVoice memo;Removable Li-Ion 920 mAh battery;Burgundy Red;;About 90 EUR;;;;;Screensavers and wallpapersDownloadable logos;0.94 W/kg (head)     0.64 W/kg (body);;;;0.56 W/kg (head);Up to 4 h;Up to 310 h;
https://www.gsmarena.com/motorola_z6w-2271.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-z6w.jpg;Motorola Z6w;Released 2008, May;110g, 17.3mm thickness;Linux / Java-based MOTOMAGX;64MB storage, microSD slot;16;N/A;489,834 hits;"2.0""";240x320 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;;2008, February. Released 2008, May;Discontinued;105 x 45 x 17.3 mm, 69 cc (4.13 x 1.77 x 0.68 in);110 g (3.88 oz);;Mini-SIM;;TFT, 256K colors;2.0 inches, 12.4 cm(~26.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;Linux / Java-based MOTOMAGX;;;;microSD (dedicated slot);64MB;2 MP;LED flash;QCIF;No;;Wi-Fi 802.11b/g, UMA;2.0, A2DP;No;;No;miniUSB 2.0;;MP3/AAC/AAC+ playerPredictive text inputOrganizerVoice dialVoice memo;Removable Li-Ion 950 mAh battery;Black;;About 80 EUR;;;;;Screensavers and wallpapersDownloadable logos;1.25 W/kg (head)     0.34 W/kg (body);;Class 12;Class 12;0.98 W/kg (head);Up to 7 h;Up to 400 h;
https://www.gsmarena.com/motorola_z6c-2325.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-z6c.jpg;Motorola Z6c;Released 2007, December;105g, 16mm thickness;Feature phone;40MB storage, microSD slot;12;N/A;246,471 hits;"2.0""";240x320 pixels; ;;930 mAh Li-Ion;GSM 900 / 1800;CDMA 1xEVDO (800 / 1900 MHz);;;;2007, December;Discontinued;107 x 46 x 16 mm, 69 cc (4.21 x 1.81 x 0.63 in);105 g (3.70 oz);;Mini-SIM;;TFT, 65K colors;2.0 inches, 12.4 cm(~25.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;;;microSD (dedicated slot);40MB;2 MP;;Yes;No;;No;1.2, A2DP;No;;No;miniUSB 2.0;;MP3/MP4/WMA/WMV playerOrganizerVoice dialVoice memo;Removable Li-Ion 930 mAh battery;Black;;About 120 EUR;;;;;Screensavers and wallpapersDownloadable logos;1.49 W/kg (head)     0.80 W/kg (body);;Yes;No;;Up to 5 h;Up to 380 h;
https://www.gsmarena.com/motorola_w181-2270.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w181.jpg;Motorola W181;Released 2008, March;80g, 15mm thickness;Feature phone;No card slot;9;N/A;200,236 hits;"1.6""";128x128 pixels; ;;850 mAh Li-Ion;GSM 900 / 1800;;;;;2008, February. Released 2008, March;Discontinued;110 x 45 x 15 mm, 63 cc (4.33 x 1.77 x 0.59 in);80 g (2.82 oz);;Mini-SIM;;CSTN, 65K colors;1.6 inches, 8.3 cm(~16.7% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;;No;;;;;No;No;No;;FM radio;1.1;;iTAPOrganizerStopwatch;Removable Li-Ion 850 mAh battery;;;About 30 EUR;;750 SMS messages;;;;0.51 W/kg (head)     0.77 W/kg (body);;No;No;;Up to 9 h 50 min;Up to 465 h;
https://www.gsmarena.com/motorola_w177-2449.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w177.jpg;Motorola W177;Released 2008;82g, 14mm thickness;Feature phone;No card slot;13;N/A;90,126 hits;"1.6""";128x128 pixels; ;;;GSM 850 / 1900;;;;;2008, April. Released 2008;Discontinued;113.8 x 42.9 x 14 mm, 63 cc (4.48 x 1.69 x 0.55 in);82 g (2.89 oz);;Mini-SIM;;TFT, 65K colors;1.6 inches, 8.3 cm(~16.9% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;;No;;;;;No;No;No;;FM radio;miniUSB;;iTAPOrganizerStopwatch;Removable Li-Ion battery;;;About 20 EUR;;750 SMS messages;;;;0.79 W/kg (head)     1.40 W/kg (body);;No;No;;Up to 9 h 40 min;Up to 450 h;
https://www.gsmarena.com/motorola_w161-2269.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w161.jpg;Motorola W161;Released 2008;85g, 14mm thickness;Feature phone;No card slot;11;N/A;127,687 hits;;128x128 pixels; ;;;GSM 900 / 1800;;;;;2008, February. Released 2008;Discontinued;114 x 43 x 14 mm (4.49 x 1.69 x 0.55 in);85 g (3.00 oz);;Mini-SIM;;Monochrome graphics;;128 x 128 pixels, 1:1 ratio;;;;;;No;;No;;;;;No;No;No;;FM radio;1.1;;iTAPOrganizer;Removable Li-Ion battery;;;About 30 EUR;;60 SMS messages;;;;0.51 W/kg (head)     0.77 W/kg (body);;No;No;;Up to 9 h 50 min;Up to 465 h;
https://www.gsmarena.com/motorola_w270-2201.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w270.jpg;Motorola W270;Released 2008;94g, 17mm thickness;Feature phone;microSD slot;12;N/A;602,428 hits;"1.6""";128x128 pixels; ;;940 mAh Li-Ion;GSM 900 / 1800;;;;;2008, January. Released 2008;Discontinued;95 x 45 x 17 mm (3.74 x 1.77 x 0.67 in);94 g (3.32 oz);;Mini-SIM;;CSTN, 65K colors;1.6 inches, 8.3 cm(~19.3% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;microSD (dedicated slot);;No;;;;;No;No;No;;Stereo FM radio, RDS, recording;1.1;;MP3 player (iMelody,MIDI,MP3,AMR formats)Predictive text inputCalculatorStopwatch;Removable Li-Ion 940 mAh battery (BQ50);lustrous silver, dark titanium gray;;About 30 EUR;;500 SMS messages;;;Second external mono display;0.54 W/kg (head)     0.64 W/kg (body);;Class 10;No;;Up to 9 h;Up to 450 h;
https://www.gsmarena.com/motorola_w230-2200.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w230.jpg;Motorola W230;Released 2008, January;80g, 14.7mm thickness;Feature phone;microSD slot;11;N/A;598,073 hits;"1.6""";128x128 pixels; ;;940 mAh Li-Ion;GSM 900 / 1800;;;;;2008, January;Discontinued;110 x 45 x 14.7 mm (4.33 x 1.77 x 0.58 in);80 g (2.82 oz);;Mini-SIM;;CSTN, 65K colors;1.6 inches, 8.3 cm(~16.7% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;microSD (dedicated slot);;No;;;;;No;No;No;;Stereo FM radio, RDS;1.1;;MP3 player (iMelody,MIDI,MP3,AMR formats)Predictive text inputCalculatorStopwatch;Removable Li-Ion 940 mAh battery (BQ50);lustrous silver, dark titanium gray;;About 30 EUR;;500 SMS messages;;;;1.28 W/kg (head)     1.32 W/kg (body);;Class 10;No;;Up to 9 h;Up to 450 h;
https://www.gsmarena.com/motorola_rizr_z10-2103.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-z10.gif;Motorola RIZR Z10;Released 2008, May;119g, 16.8mm thickness;Symbian 9.2, UIQ 3.2;70MB 64MB RAM 128MB ROM storage, microSDHC slot;17;0.1%;982,868 hits;"2.2""";240x320 pixels;64 MB RAM;TI OMAP 2420;1130 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;;HSPA 3.6/0.384 Mbps;2007, September. Released 2008, May;Discontinued;109.7 x 50.7 x 16.8 mm (4.32 x 2.00 x 0.66 in);119 g (4.20 oz);;Mini-SIM;;TFT, 16M colors;2.2 inches, 15.0 cm(~26.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);Scratch-resistant glass;Symbian 9.2, UIQ 3.2;TI OMAP 2420;300 MHz ARM 1136;PowerVR MBX;microSDHC (dedicated slot);70MB 64MB RAM 128MB ROM;3.15 MP, AF;LED flash;320p@30fps;VGA videocall camera;;No;2.0, A2DP;No;;No;miniUSB 1.1;;MP3/AAC/AAC+/WAV/MP4/WMA/iMelody playerPredictive text inputOrganizerVoice memo;Removable Li-Ion 1130 mAh battery;Black, Chrome;;About 150 EUR;;;;;Screensavers and wallpapers;1.39 W/kg (head)     0.62 W/kg (body);;;;1.10 W/kg (head);Up to 7 h;Up to 400 h;
https://www.gsmarena.com/motorola_rokr_e8-2104.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-rokr_e8.gif;Motorola ROKR E8;Released 2008, April;100g, 10.6mm thickness;Linux / Java-based MOTOMAGX;2GB storage, microSD slot;48;0.1%;1,815,773 hits;"2.0""";320x240 pixels; ;;970 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;;2007, September. Released 2008, April;Discontinued;115 x 53 x 10.6 mm, 60 cc (4.53 x 2.09 x 0.42 in);100 g (3.53 oz);;Mini-SIM;;TFT, 256K colors;2.0 inches, 12.4 cm(~20.3% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~200 ppi density);;Linux / Java-based MOTOMAGX;;;;microSD (dedicated slot);2GB;2 MP;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio;2.0;;MP3/AAC playerOrganizer;Removable Li-Ion 970 mAh battery (BK60);Dark Navy, Platinum;;About 70 EUR;;;;;ModeShift morphing keypadNavigation scroll wheel;1.02 W/kg (head)     0.85 W/kg (body);;Class 12;Class 12;0.89 W/kg (head);Up to 5 h;Up to 300 h;
https://www.gsmarena.com/motorola_w377-2153.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-w377.gif;Motorola W377;Cancelled;95g, 18.6mm thickness;Feature phone;10MB storage, no card slot;14;N/A;524,129 hits;"1.8""";128x160 pixels; ;;;GSM 900 / 1800 / 1900;;;;;2007, October;Cancelled;99 x 45 x 18.6 mm, 73 cc (3.90 x 1.77 x 0.73 in);95 g (3.35 oz);;Mini-SIM;;TFT, 65K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;10MB;VGA;;No;No;;No;Yes;No;;FM radio;miniUSB;;iTapOrganizer;Removable Li-Ion battery;Cannon Gray, Lustrous Silver, Mandarin Orange;;About 70 EUR;;;;;Second external mono displayScreensavers and wallpapersDownloadable logos;;;Class 8;No;;Up to 7 h 30 min;Up to 250 h;
