Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;net5g;bodyother;displayprotection;cam2features;featuresother;optionalother;models;battalktime1;tbench;batlife;batstandby1;displayother;sar-us;sar-eu;batmusicplayback1;gprstext;edge
https://www.gsmarena.com/htc_u19e-9735.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u19e.jpg;HTC U19e;Released 2019, June 11;180g, 8mm thickness;Android 9.0, HTC Sense;128GB storage, microSDXC;67;0.1%;478,666 hits;"6.0""";1080x2160 pixels;6 GB RAM;Snapdragon 710;3930 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps;2019, June 11;Available. Released 2019, June 11;156.6 x 75.9 x 8 mm (6.17 x 2.99 x 0.31 in);180 g (6.35 oz);Glass front (Gorilla Glass), glass back, aluminum frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);OLED, HDR10;6.0 inches, 92.9 cm(~78.2% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~402 ppi density);Android 9.0 (Pie), HTC Sense;Qualcomm SDM710 Snapdragon 710 (10 nm);Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver);Adreno 616;microSDXC (uses shared SIM slot);128GB 6GB RAM;;12 MP, f/1.8, 26mm (wide), PDAF20 MP, f/2.6, 52mm (telephoto), 2x optical zoom;Dual-LED dual-tone flash, Auto HDR, panorama;4K@30fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm2 MP, f/2.2 (depth sensor)";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS;Yes;FM radio;USB Type-C 3.1;Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3930 mAh, non-removable;Extraordinary Purple, Modest Green;About 420 EUR;;;Corning Gorilla Glass (unspecified);Auto HDR;;24-bit/192kHz audio;;;;;;;;;;;
https://www.gsmarena.com/htc_desire_19+-9734.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-19-plus-.jpg;HTC Desire 19+;Released 2019, August 07;170g, 8.5mm thickness;Android 9;64GB/128GB storage, microSDXC;36;0.1%;407,534 hits;"6.2""";720x1520 pixels;4/6 GB RAM;Helio P35;3850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2019, June 11;Available. Released 2019, August 07;156.2 x 74.8 x 8.5 mm (6.15 x 2.94 x 0.33 in);170 g (6.00 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.2 inches, 95.9 cm(~82.1% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~271 ppi density);Android 9 (Pie);Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (dedicated slot);64GB 4GB RAM, 128GB 6GB RAM;eMMC 5.1;"13 MP, f/1.9, 26mm (wide), PDAF8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm5 MP, f/2.2, (depth)";Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO, BDS;Yes;FM radio;USB Type-C 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3850 mAh, non-removable;Star Can Blue, Jasmine White;About 280 EUR;;;;HDR;;;;;;;;;;;;;
https://www.gsmarena.com/htc_desire_12s-9487.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12s-.jpg;HTC Desire 12s;Released 2018, December;150g, 8.3mm thickness;Android 8.1;32GB/64GB storage, microSDXC;30;0.1%;479,083 hits;"5.7""";720x1440 pixels;3/4 GB RAM;Snapdragon 435;3075 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2018, December;Available. Released 2018, December;154.2 x 72.7 x 8.3 mm (6.07 x 2.86 x 0.33 in);150 g (5.29 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.7 inches, 83.8 cm(~74.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);Android 8.1 (Oreo);Qualcomm MSM8940 Snapdragon 435 (28 nm);Octa-core 1.4 GHz Cortex-A53;Adreno 505;microSDXC (dedicated slot);32GB 3GB RAM, 64GB 4GB RAM;eMMC 5.1;13 MP, f/2.0, PDAF;LED flash, HDR, panorama;1080p@30fps;13 MP, f/2.2;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS;Yes;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3075 mAh, non-removable;Black, Silver, Red;About 200 EUR;;;;LED flash;;;;;;;;;;;;;
https://www.gsmarena.com/htc_exodus_1-9385.php;https://fdn2.gsmarena.com/vv/bigpic/htc-exodus-1-new.jpg;HTC Exodus 1;Released 2018, December 06;188g, 8.7mm thickness;Android 8.1;128GB storage, no card slot;128;0.3%;940,092 hits;"6.0""";1440x2880 pixels;6 GB RAM;Snapdragon 845;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;4, 12, 17, 28, 20, 5, 8, 3, 1, 7, 32, 2, 13, 66, 39, 40, 38, 41;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps;2018, October 23;Available. Released 2018, December 06;156.6 x 73.9 x 8.7 mm (6.17 x 2.91 x 0.34 in);188 g (6.63 oz);;Dual SIM (Nano-SIM, dual stand-by);Super LCD6;6.0 inches, 92.9 cm(~80.3% screen-to-body ratio);1440 x 2880 pixels, 18:9 ratio (~537 ppi density);Android 8.1 (Oreo);Qualcomm SDM845 Snapdragon 845 (10 nm);Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver);Adreno 630;No;128GB 6GB RAM;UFS 2.1;"12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF, Laser AF, OIS16 MP (12 MP effective), f/2.6, 1/3.1"", 1.0µm, 2x optical zoom, AF";Dual-LED dual-tone flash, HDR;4K@60fps, 1080p@60/240fps, 1080p@30fps (gyro-EIS), HDR, 24-bit/96kHz stereo sound rec.;"8 MP, f/2.0, 1/4"", 1.12µm8 MP, f/2.0, 1/4"", 1.12µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, aptX HD, LE;GPS, GLONASS, GALILEO, BDS;No;No;USB Type-C 3.1;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3500 mAh, non-removable;Black;About BTC 0.15/ETH 4.78(crypto curr);;IP68 dust/water resistant (up to 1.5m for 30 min);;HDR, panorama;Zion crypto walletSecure EnclaveSocial Key Recovery (key sharding)dApps (decentralized apps);32-bit/384kHz audio;;;;;;;;;;;
https://www.gsmarena.com/htc_u12_life-9179.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u12-life.jpg;HTC U12 life;Released 2018, September;175g, 8.3mm thickness;Android 8.1;64GB/128GB storage, microSDXC;95;0.1%;843,497 hits;"6.0""";1080x2160 pixels;4/6 GB RAM;Snapdragon 636;3600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only);HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 40, 66;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps;2018, August;Available. Released 2018, September;158.5 x 75.4 x 8.3 mm (6.24 x 2.97 x 0.33 in);175 g (6.17 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.0 inches, 92.9 cm(~77.7% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~402 ppi density);Android 8.1 (Oreo);Qualcomm SDM636 Snapdragon 636 (14 nm);Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver);Adreno 509;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 6GB RAM;eMMC 5.1;16 MP, f/2.0, PDAF5 MP, f/2.4, (depth);Dual-LED flash, HDR, panorama;4K@30fps, 1080p@30fps;13 MP, f/2.0;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS;Yes;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3600 mAh, non-removable;Moonlight Blue, Twilight Purple;About 230 EUR;;;;LED flash, HDR, panorama;;;U12 life, 2Q6E1;;;;;;;;;;
https://www.gsmarena.com/htc_u12+-9119.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u12-plus-.jpg;HTC U12+;Released 2018, June 29;188g, 8.7mm thickness;Android 8.0, up to Android 9.0, Sense UI;64GB/128GB storage, microSDXC;384;0.5%;2,116,221 hits;"6.0""";1440x2880 pixels;6 GB RAM;Snapdragon 845;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 32, 38, 39, 49, 41, 66;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps;2018, May 23;Available. Released 2018, June 29;156.6 x 73.9 x 8.7 mm (6.17 x 2.91 x 0.34 in);188 g (6.63 oz);Glass front (Gorilla Glass 3), glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Super LCD6, HDR10;6.0 inches, 92.9 cm(~80.3% screen-to-body ratio);1440 x 2880 pixels, 18:9 ratio (~537 ppi density);Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Sense UI;Qualcomm SDM845 Snapdragon 845 (10 nm);Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver);Adreno 630;microSDXC (uses shared SIM slot);64GB 6GB RAM, 128GB 6GB RAM;;"12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF, Laser AF, OIS16 MP (12 MP effective), f/2.6, 1/3.1"", 1.0µm, 2x optical zoom, AF";Dual-LED dual-tone flash, HDR;4K@60fps, 1080p@60/240fps, 1080p@30fps (gyro-EIS), HDR, 24-bit/96kHz stereo sound rec.;"8 MP, f/2.0, 1/4"", 1.12µm8 MP, f/2.0, 1/4"", 1.12µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;5.0, A2DP, aptX HD, LE;GPS, GLONASS, GALILEO, BDS;Yes;No;USB Type-C 3.1;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3500 mAh, non-removable;Translucent Blue, Ceramic Black, Flame Red;About 450 EUR;;IP68 dust/water resistant (up to 1.5m for 30 min)Pressure-sensitive buttons;Corning Gorilla Glass 3;HDR, panorama;;32-bit/384kHz audio;U12, 2Q55100;Up to 24 h (3G);AnTuTu: 263696 (v7)GeekBench: 9001 (v4.4)GFXBench: 20fps (ES 3.1 onscreen);;;;;;;;
https://www.gsmarena.com/htc_desire_12+-9102.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12-plus.jpg;HTC Desire 12+;Released 2018, June 07;157.5g, 8.4mm thickness;Android 8.0;32GB storage, microSDXC;82;0.2%;1,176,492 hits;"6.0""";720x1440 pixels;3 GB RAM;Snapdragon 450;2965 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, March 20;Available. Released 2018, June 07;158.2 x 76.6 x 8.4 mm (6.23 x 3.02 x 0.33 in);157.5 g (5.57 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.0 inches, 92.9 cm(~76.7% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);Android 8.0 (Oreo);Qualcomm SDM450 Snapdragon 450 (14 nm);Octa-core 1.8 GHz Cortex-A53;Adreno 506;microSDXC (uses shared SIM slot);32GB 3GB RAM;eMMC 5.1;13 MP, f/2.2, PDAF2 MP, (depth);LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.0;1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 2965 mAh, non-removable;Black, Silver, Gold;About 170 EUR;;;;;;;Desire 12;Up to 26 h (3G);;;Up to 522 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_12-9071.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12.jpg;HTC Desire 12;Released 2018, May;137g, 8.2mm thickness;Android 7.x;16GB/32GB storage, microSDXC;44;0.2%;734,173 hits;"5.5""";720x1440 pixels;2/3 GB RAM;MT6739;2730 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, March;Available. Released 2018, May;148.5 x 70.8 x 8.2 mm (5.85 x 2.79 x 0.32 in);137 g (4.83 oz);;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 78.1 cm(~74.2% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);Android 7.x (Nougat);Mediatek MT6739 (28 nm);Quad-core 1.3 GHz Cortex-A53;PowerVR GE8100;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 3GB RAM;eMMC 5.1;13 MP, f/2.2, PDAF;LED flash, HDR, panorama;1080p@30fps;"5 MP, f/2.4, 1/5"" 1.12µm";720p;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2730 mAh, non-removable;Cool Black, Warm Silver;About 130 EUR;;;;;;;;;;;;;;;;;
https://www.gsmarena.com/htc_u11_eyes-8990.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u11-eyes-.jpg;HTC U11 Eyes;Released 2018, January;185g, 8.5mm thickness;Android 8.0, Sense UI;64GB storage, microSDXC;97;0.1%;823,119 hits;"6.0""";1080x2160 pixels;4 GB RAM;Snapdragon 652;3930 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2018, January;Available. Released 2018, January;157.9 x 75 x 8.5 mm (6.22 x 2.95 x 0.33 in);185 g (6.53 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);Super LCD3;6.0 inches, 92.9 cm(~78.4% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~402 ppi density);Android 8.0 (Oreo), Sense UI;Qualcomm MSM8976 Snapdragon 652 (28 nm);Octa-core;Adreno 510;microSDXC (uses shared SIM slot);64GB 4GB RAM;eMMC 5.1;12 MP, f/1.7, 1.4 μm, PDAF, OIS;Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@120fps;5 MP, f/2.25 MP;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;4.2, A2DP, LE;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3930 mAh, non-removable;Black, Red, Blue;About 300 EUR;;IP67 dust/water resistant (up to 1m for 30 min);Corning Gorilla Glass 3;;;24-bit/192kHz audio;2Q4R100;;;;;;;;;;
https://www.gsmarena.com/htc_u11+-8908.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u11-plus-.jpg;HTC U11+;Released 2017, November 22;188g, 8.5mm thickness;Android 8.0, up to Android 9.0, Sense UI;64GB/128GB storage, microSDXC;438;0.3%;2,069,338 hits;"6.0""";1440x2880 pixels;4/6 GB RAM;Snapdragon 835;3930 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat15 800/150 Mbps;2017, November 02;Available. Released 2017, November 22;158.5 x 74.9 x 8.5 mm (6.24 x 2.95 x 0.33 in);188 g (6.63 oz);Glass front (Gorilla Glass 5), glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Super LCD6;6.0 inches, 92.9 cm(~78.3% screen-to-body ratio);1440 x 2880 pixels, 18:9 ratio (~537 ppi density);Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Sense UI;Qualcomm MSM8998 Snapdragon 835 (10 nm);Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo);Adreno 540;microSDXC (uses shared SIM slot) - dual SIM model only;64GB 4GB RAM, 128GB 6GB RAM;;"12 MP, f/1.7, 1/2.55"", 1.4µm, dual pixel PDAF, OIS";Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@30/60/120fps, HDR, 24-bit/192kHz stereo sound rec.;8 MP, f/2.0;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;5.0, A2DP, aptX HD, LE;GPS, GLONASS, BDS;Yes;No;USB Type-C 3.1;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3930 mAh, non-removable;Translucent Black, Ceramic Black, Amazing Silver;About 450 EUR;;IP68 dust/water resistant (up to 1.5m for 30 min);Corning Gorilla Glass 5;HDR, panorama;;24-bit/192kHz audio;U11 plus, htc_2q4d100;Up to 25 h (3G);GeekBench: 6654 (v4.4)GFXBench: 13fps (ES 3.1 onscreen);;;;;;;;
https://www.gsmarena.com/htc_u11_life-8885.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u11-life-r1.jpg;HTC U11 Life;Released 2017, December;142g, 8.1mm thickness;Android 8.0, up to Android 9.0, Android One;32GB/64GB storage, microSDXC;98;0.1%;786,564 hits;"5.2""";1080x1920 pixels;3/4 GB RAM;Snapdragon 630;2600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 28, 66;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps;2017, November;Available. Released 2017, December;149.1 x 72.9 x 8.1 mm (5.87 x 2.87 x 0.32 in);142 g (5.01 oz);Glass front (Gorilla Glass 3), plastic back, plastic frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Super LCD;5.2 inches, 74.5 cm(~68.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Android One;Qualcomm SDM630 Snapdragon 630 (14 nm);Octa-core 2.2 GHz Cortex-A53;Adreno 508;microSDXC (dedicated slot) - single-SIM modelmicroSDXC (uses shared SIM slot) - dual-SIM model;32GB 3GB RAM, 64GB 4GB RAM;;16 MP, f/2.0, PDAF;LED flash, HDR, panorama;4K@30fps, 1080p@30fps;"16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Ion 2600 mAh, non-removable;Brilliant Black, Sapphire Blue, Ice White;About 210 EUR;;IP67 dust/water resistant (up to 1m for 30 min);Corning Gorilla Glass 3;HDR, panorama;;24-bit/192kHz audio;U11 life;Up to 17 h (3G);GeekBench: 4140 (v4.4)GFXBench: 5.3fps (ES 3.1 onscreen);;Up to 670 h (3G);;;;;;
https://www.gsmarena.com/htc_u11-8630.php;https://fdn2.gsmarena.com/vv/bigpic/htc-u11.jpg;HTC U11;Released 2017, June 10;169g, 7.9mm thickness;Android 7.1, up to Android 9.0, Sense UI;64GB/128GB storage, microSDXC;732;0.8%;4,778,308 hits;"5.5""";1440x2560 pixels;4/6 GB RAM;Snapdragon 835;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/75 Mbps;2017, May 16;Available. Released 2017, June 10;153.9 x 75.9 x 7.9 mm (6.06 x 2.99 x 0.31 in);169 g (5.96 oz);Glass front (Gorilla Glass 5), glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Super LCD5;5.5 inches, 83.4 cm(~71.4% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~534 ppi density);Android 7.1 (Nougat), upgradable to Android 9.0 (Pie), Sense UI;Qualcomm MSM8998 Snapdragon 835 (10 nm);Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo);Adreno 540;microSDXC (uses shared SIM slot) - dual SIM model only;64GB 4GB RAM, 128GB 6GB RAM;;"12 MP, f/1.7, 1/2.55"", 1.4µm, dual pixel PDAF, 5-axis OIS";Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@30/60/120fps, HDR, 24-bit/192kHz stereo sound rec.;"16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA;4.2, A2DP, LE (5.0 after SW update);GPS, GLONASS, BDS;Yes;No;USB Type-C 3.1;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3000 mAh, non-removable;Amazing Silver, Sapphire Blue, Brilliant Black, Ice White, Solar Red;About 300 EUR;;IP67 dust/water resistant (up to 1m for 30 min);Corning Gorilla Glass 5;;;24-bit/192kHz audio;U11, HTV33, 2PZC100, 2PZC5, 601HT;Up to 24 h 30 min (3G);GeekBench: 6393 (v4.4)GFXBench: 13fps (ES 3.1 onscreen);;Up to 336 h (3G);;;;;;
https://www.gsmarena.com/htc_one_x10-8487.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-x10.jpg;HTC One X10;Released 2017, July;175g, 8.2mm thickness;Android OS;32GB storage, microSDXC;94;0.1%;1,353,645 hits;"5.5""";1080x1920 pixels;3 GB RAM;Helio P10;4000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2017, April. Released 2017, July;Discontinued;152.9 x 75.6 x 8.2 mm (6.02 x 2.98 x 0.32 in);175 g (6.17 oz);;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);Super LCD;5.5 inches, 83.4 cm(~72.1% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android OS;Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC;32GB 3GB RAM;eMMC 5.1;16 MP, f/2.0, 26mm (wide), AF;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"8 MP, f/2.2, 23mm (wide), 1/4"", 1.12µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA, hotspot;4.2, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 4000 mAh, non-removable;Black, Silver;About 200 EUR;;;Corning Gorilla Glass (unspecified version);;;;One X10, 2PXH3;Up to 25 h 30 min (3G);;;Up to 744 h (3G);;;;;;
