Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;batmusicplayback1;colors;sar-eu;price;cam2video;batlife;displayother;bodyother;sar-us;gprstext;edge;models;optionalother;memoryother
https://www.gsmarena.com/sony_ericsson_t290-909.php;https://fdn2.gsmarena.com/vv/bigpic/snt290.gif;Sony Ericsson T290;Released 2004, Q4;73g, 19mm thickness;Feature phone;400 KB storage, no card slot;30;N/A;655,623 hits;"1.45""";101x80 pixels; ;;700 mAh Li-Ion;GSM 900 / 1800 - T290i;;;2004, Q4;Discontinued;101 x 44 x 19 mm (3.98 x 1.73 x 0.75 in);73 g (2.57 oz);Mini-SIM;STN, 4096 colors;1.45 inches, 6.6 cm(~14.9% screen-to-body ratio);101 x 80 pixels (~89 ppi density);;;;;;No;400 KB;No;;;;No;No;No;No;Proprietary;;Predictive text inputOrganizerVoice controlVoice memo;Removable Li-Ion 700 mAh battery (BST-30);Up to 300 h;Up to 12 h;;;0.75 W/kg (head);About 40 EUR;;;Wallpapers, themes;;1.17 W/kg (head)     0.75 W/kg (body);Class 8;No;;Ringtones can be assigned to phonebook entries;
https://www.gsmarena.com/sony_ericsson_v800-893.php;https://fdn2.gsmarena.com/vv/bigpic/snv800.gif;Sony Ericsson V800;Released 2004, Q3;128g, 24mm thickness;Feature phone;7MB storage, Memory Stick Duo Pro slot;23;N/A;1,197,227 hits;"2.2""";176x220 pixels; ;;;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2004, Q3;Discontinued;102 x 49 x 24 mm (4.02 x 1.93 x 0.94 in);128 g (4.52 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 35 x 44 mm, 15.2 cm(~30.5% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;;Memory Stick Duo Pro;7MB;1.3 MP;rotating lens, LED flash;No;No;No;1.1;No;No;miniUSB;;MP3/MP4 playerPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion battery;Up to 240 h;Up to 10 h;;Ebony Black, Ceramic White, Pure Copper;1.05 W/kg (head);;;;Second external displayWallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_p910-846.php;https://fdn2.gsmarena.com/vv/bigpic/snp910.gif;Sony Ericsson P910;Released 2004, Q3;150g, 26mm thickness;Symbian 7.0, UIQ v2.1 UI;64MB storage, Memory Stick Duo Pro slot;68;0.1%;2,375,824 hits;"2.9""";208x320 pixels; ;;1000 mAh Li-Po;GSM 900 / 1800 / 1900 - P910i;;;2004, Q3;Discontinued;115 x 58 x 26 mm (4.53 x 2.28 x 1.02 in);150 g (5.29 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.9 inches, 40 x 62 mm, 24.8 cm(~37.2% screen-to-body ratio);208 x 320 pixels, 3:2 ratio (~132 ppi density);;Symbian 7.0, UIQ v2.1 UI;;32-bit Philips Nexperia PNX4000 156 MHz;;Memory Stick Duo Pro, up to 2 GB, 32 MB included;64MB;VGA;;Yes;No;No;1.1;No;No;Proprietary;;MP4/MP3 playerPredictive text inputSync MLOrganizer;Removable Li-Po 1000 mAh battery (BST-15);Up to 400 h;Up to 13 h;;Urban Grey;0.88 W/kg (head);;;;Handwriting recognitionJogDial;;1.50 W/kg (head)     0.97 W/kg (body);Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_s710-848.php;https://fdn2.gsmarena.com/vv/bigpic/sns710.gif;Sony Ericsson S710;Released 2004, Q3;137g, 24.5mm thickness;Feature phone;32MB storage, Memory Stick Duo slot;28;N/A;1,429,576 hits;"2.3""";240x320 pixels; ;;780 mAh Li-Ion;GSM 850 / 1800 / 1900;;;2004, Q3;Discontinued;107.5 x 49 x 24.5 mm (4.23 x 1.93 x 0.96 in);137 g (4.83 oz);Mini-SIM;TFT, 256K colors;2.3 inches, 35 x 46 mm, 16.4 cm(~31.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~174 ppi density);;;;;;Memory Stick Duo;32MB;1.3 MP;;Yes;No;No;1.1;No;No;Proprietary;;MP3/MP4 playerPredictive text inputOrganizerSyncMLVoice dial/mail;Removable Li-Ion 780 mAh battery;Up to 300 h;Up to 7h;;Onyx Black;0.88 W/kg (head);;;;180 deg swivelWallpapers, screensavers;;0.88 W/kg (head)     0.58 W/kg (body);Class 10;Class 6;;;
https://www.gsmarena.com/sony_ericsson_k508-1191.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k508.gif;Sony Ericsson K508;Released 2004, Q3;88g, 19.5mm thickness;Feature phone;12MB storage, no card slot;24;N/A;306,676 hits;"1.9""";128x160 pixels; ;;700 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2004, Q3;Discontinued;103 x 45.5 x 19.5 mm (4.06 x 1.79 x 0.77 in);88 g (3.10 oz);Mini-SIM;TFT, 65K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~24.2% screen-to-body ratio);128 x 160 pixels (~108 ppi density);;;;;;No;12MB;VGA;;Yes;No;No;No;No;No;Proprietary;;MP3/MP4 playerSync MLPredictive text inputOrganizerPhoto editorVoice dialVoice memo;Removable Li-Ion 700 mAh battery (BST-30);Up to 300 h;Up to 7 h;;2 - Lunar Silver, Twilight Black;0.88 W/kg (head);;;;Wallpapers, 3D animations and pictures;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_k500-847.php;https://fdn2.gsmarena.com/vv/bigpic/snk500.gif;Sony Ericsson K500;Released 2004, Q3;80g, 14mm thickness;Feature phone;12MB storage, no card slot;42;0.1%;1,075,937 hits;"1.9""";128x160 pixels; ;;;GSM 900 / 1800 / 1900;;;2004, Q3;Discontinued;102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in);80 g (2.82 oz);Mini-SIM;TFT, 65K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~24.2% screen-to-body ratio);128 x 160 pixels (~108 ppi density);;;;;;No;12MB;VGA;;Yes;No;No;No;No;No;Proprietary;;MP3/MP4 playerSyncMLPredictive text inputOrganizerPhoto editorVoice dialVoice memo;Removable Li-Ion battery;Up to 300 h;Up to 7 h;;2 - Virtual Silver, Cosmetic Blue;0.53 W/kg (head);;;;Wallpapers, 3D animations and pictures;;0.65 W/kg (head)     1.39 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_f500i-828.php;https://fdn2.gsmarena.com/vv/bigpic/snf500i.gif;Sony Ericsson F500i;Released 2004, Q2;80g, 14mm thickness;Feature phone;12MB storage, no card slot;22;N/A;461,813 hits;"1.9""";128x160 pixels; ;;;GSM 900 / 1800 / 1900;;;2004, Q2;Discontinued;102 x 46 x 14 mm (4.02 x 1.81 x 0.55 in);80 g (2.82 oz);Mini-SIM;TFT, 65K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~24.2% screen-to-body ratio);128 x 160 pixels (~108 ppi density);;;;;;No;12MB;VGA;;Yes;No;No;No;No;No;;;MP3/MP4 playerPredictive text inputOrganizerPhoto editorVoice dial;Removable Li-Ion battery;Up to 300 h;Up to 7 h;;3;0.82 W/kg (head);;;;Wallpapers, 3D animations and pictures;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_s700-693.php;https://fdn2.gsmarena.com/vv/bigpic/sns700.gif;Sony Ericsson S700;Released 2004, March;137g, 24mm thickness;Feature phone;32MB storage, Memory Stick Duo slot;32;N/A;1,559,243 hits;"2.3""";240x320 pixels; ;;;GSM 900 / 1800 / 1900;;;2004, March;Discontinued;107 x 49 x 24 mm (4.21 x 1.93 x 0.94 in);137 g (4.83 oz);Mini-SIM;TFT, 256K colors;2.3 inches, 35 x 46 mm, 16.4 cm(~31.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~174 ppi density);;;;;;Memory Stick Duo, up to 128 MB;32MB;1.3 MP;;Yes;No;No;1.1;No;FM radio;Proprietary;;MP3/MP4 playerPredictive text inputSyncMLOrganizerVoice commandVoice memo;Removable Li-Ion battery;Up to 300 h;Up to 7 h;;;0.73 W/kg (head);;;;180 deg swivelWallpapers, screensavers;;0.42 W/kg (head)     0.16 W/kg (body);Class 10;No;;;30 voice dial slots
https://www.gsmarena.com/sony_ericsson_k700-692.php;https://fdn2.gsmarena.com/vv/bigpic/snk700.gif;Sony Ericsson K700;Released 2004, March;93g, 19mm thickness;Feature phone;41MB storage, no card slot;103;0.1%;2,892,982 hits;"1.78""";176x220 pixels, 7 lines; ;MT6592;;GSM 900 / 1800 / 1900;;;2004, March;Discontinued;99 x 46 x 19 mm (3.90 x 1.81 x 0.75 in);93 g (3.28 oz);Mini-SIM;TFT, 65K colors;1.78 inches, 10.0 cm(~21.9% screen-to-body ratio);176 x 220 pixels, 7 lines (~158 ppi density);;;Mediatek MT6592 (28 nm);;;No;41MB;VGA;LED flash;Yes;No;No;1.1;No;FM radio;Proprietary;;SyncMLMP3 playerOrganizerPredictive text inputVoice dial/memoSync MLPhoto editor;Removable Li-Po battery;Up to 360 h;Up to 7 h;;Optic Silver, Blue Tinted Silver;0.48 W/kg (head);;;;Wallpapers, screensavers;;0.37 W/kg (head)     1.03 W/kg (body);Class 10;No;;;50 voice dial slots
https://www.gsmarena.com/sony_ericsson_z500-694.php;https://fdn2.gsmarena.com/vv/bigpic/snz500.gif;Sony Ericsson Z500;Released 2004, March;110g, 24mm thickness;Feature phone;No card slot;17;N/A;572,607 hits;;128x160 pixels; ;;;GSM 900 / 1800 / 1900 - Z500i;;;2004, March;Discontinued;93 x 49 x 24 mm (3.66 x 1.93 x 0.94 in);110 g (3.88 oz);Mini-SIM;CSTN, 65K colors;;128 x 160 pixels;;;;;;No;;VGA;;Yes;No;No;No;No;No;;;Push to talk (VoIP service)Exchangeable coversOrganizer;Removable Li-Ion battery;Up to 260 h;Up to 10 h;;;0.84 W/kg (head);;;;Second external display  4096 colorsWallpapers, screensavers;;1.45 W/kg (head)     0.97 W/kg (body);Class 10;Class 6;;;
https://www.gsmarena.com/sony_ericsson_t630-559.php;https://fdn2.gsmarena.com/vv/bigpic/snt630.gif;Sony Ericsson T630;Released 2003, Q4;92g, 17mm thickness;Feature phone;2MB storage, no card slot;62;0.1%;1,501,125 hits;"1.78""";128x160 pixels; ;;750 mAh Li-Po;GSM 900 / 1800 / 1900;;;2003, Q4;Discontinued;102 x 43 x 17 mm (4.02 x 1.69 x 0.67 in);92 g (3.25 oz);Mini-SIM;TFT, 65K colors;1.78 inches, 10.0 cm(~22.7% screen-to-body ratio);128 x 160 pixels (~115 ppi density);;;;;;No;2MB;CIF;;No;No;No;1.0b;No;No;Proprietary;;Predictive text inputOrganizerVoice memo;Removable Li-Po 750 mAh battery;Up to 315 h;Up to 14 h;;Frosty Silver, Black;0.73 W/kg (head);;;;Wallpapers, screensavers;;1.18 W/kg (head)     0.75 W/kg (body);Class 8;No;;;300 organizer entries
https://www.gsmarena.com/sony_ericsson_p900-544.php;https://fdn2.gsmarena.com/vv/bigpic/snp900.gif;Sony Ericsson P900;Released 2003, Q4;150g, 24mm thickness;Symbian 7.0, UIQ v2.1 UI;16MB storage, Memory Stick Duo slot;56;0.1%;1,468,963 hits;"2.9""";208x320 pixels; ;;1000 mAh Li-Po;GSM 900 / 1800 / 1900;;;2003, Q4;Discontinued;115 x 57 x 24 mm (4.53 x 2.24 x 0.94 in);150 g (5.29 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;2.9 inches, 40 x 62 mm, 24.8 cm(~37.8% screen-to-body ratio);208 x 320 pixels, 3:2 ratio (~132 ppi density);;Symbian 7.0, UIQ v2.1 UI;;32-bit Philips Nexperia PNX4000 156 MHz;;Memory Stick Duo, up to 128 MB, 32 MB included;16MB;VGA;;Yes;No;No;Yes;No;No;Proprietary;;MP4/MP3 playerPredictive text inputOrganizerVoice mail;Removable Li-Po 1000 mAh battery;Up to 480 h;Up to 16 h;;Urban Grey;0.91 W/kg (head);;;;JogDialImage handling;Stylus;1.01 W/kg (head)     0.45 W/kg (body);Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_z600-524.php;https://fdn2.gsmarena.com/vv/bigpic/snz600.gif;Sony Ericsson Z600;Released 2003, Q3;110g, 28mm thickness;Feature phone;1.5MB storage, no card slot;28;N/A;894,586 hits;;128x160 pixels; ;;780 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2003, Q3;Discontinued;90 x 48 x 28 mm (3.54 x 1.89 x 1.10 in);110 g (3.88 oz);Mini-SIM;TFD, 65K colors;;128 x 160 pixels;;;;;;No;1.5MB;CIF;;No;No;No;1.0b;No;No;;;Predictive text inputSync MLOrganizerVoice memoExchangeable front and back covers;Removable Li-Ion 780 mAh battery (BST-27);Up to 200 h;Up to 6 h;;;0.16 W/kg (head);;;;Second external displayWallpapers, screensavers;;0.39 W/kg (head)     0.84 W/kg (body);Yes;No;;Ringtones can be assigned to phonebook entries;
https://www.gsmarena.com/sony_ericsson_z200-523.php;https://fdn2.gsmarena.com/vv/bigpic/snz200.gif;Sony Ericsson Z200;Released 2003, Q3;98g, 25mm thickness;Feature phone;No card slot;32;N/A;637,473 hits;;128x128 pixels; ;;;GSM 900 / 1800 / 1900;;;2003, Q3;Discontinued;96 x 52 x 25 mm (3.78 x 2.05 x 0.98 in);98 g (3.46 oz);Mini-SIM;STN, 4096 colors;;128 x 128 pixels, 1:1 ratio;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerStopwatchExchangeable front cover (2 faceplates included);Removable Li-Ion battery;Up to 200 h;Up to 4 h 30 min;;4 - Velvet Blue, Cosmo Silver, Frosty White, Pulse Red;0.94 W/kg (head);;;;Second external monochrome displayWallpapers, screensavers5-way navigation keyMenu shortcutsDownloadable wallpapers;;;Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_t230-446.php;https://fdn2.gsmarena.com/vv/bigpic/snt220.gif;Sony Ericsson T230;Released 2003, Q3;79g, 19mm thickness;Feature phone;No card slot;67;0.1%;793,540 hits;"1.5""";101x80 pixels; ;;670 mAh Li-Ion;GSM 900 / 1800;;;2003, Q3;Discontinued;101 x 44 x 19 mm (3.98 x 1.73 x 0.75 in);79 g (2.79 oz);Mini-SIM;STN, 4096 colors;1.5 inches, 7.1 cm(~15.9% screen-to-body ratio);101 x 80 pixels (~86 ppi density);;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerVoice memoOptional digital camera;Removable Li-Ion 670 mAh battery (BST-30);Up to 275 h;Up to 7 h 30 min;;2 - Blade Gray, Steel Blue;0.74 W/kg (head);;;;Wallpapers, themes;;;Class 4;No;;Ringtones can be assigned to phonebook entries;
https://www.gsmarena.com/sony_ericsson_z1010-421.php;https://fdn2.gsmarena.com/vv/bigpic/snz1010.gif;Sony Ericsson Z1010;Released 2003, Q4;144g, 29mm thickness;Feature phone;32MB storage, Memory Stick Duo slot;31;N/A;1,080,457 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Po;GSM 900 / 1800;UMTS 2100;Yes, 384 kbps;2003, Q4;Discontinued;98.5 x 54.5 x 29 mm (3.88 x 2.15 x 1.14 in);144 g (5.08 oz);Mini-SIM;TFT, 65K colors;2.2 inches, 35 x 44 mm, 15.2 cm(~28.4% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;;Memory Stick Duo, up to 128 MB, 16 MB included;32MB;2 VGA cameras, video;;Yes;Yes;No;1.1;No;No;miniUSB;;MP3/MP4 playerSyncMLPredictive text inputOrganizer;Removable Li-Po 1000 mAh battery (BST-15);Up to 450 h;Up to 4 h;;;1.41 W/kg (head);;;;Second display 101 x 80 pixels, 4-level grey scaleWallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_t610-405.php;https://fdn2.gsmarena.com/vv/bigpic/snt610.gif;Sony Ericsson T610;Released 2003, Q2;95g, 19mm thickness;Feature phone;2MB storage, no card slot;98;0.1%;1,677,452 hits;"1.8""";128x160 pixels; ;;770 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2003, Q2;Discontinued;102 x 44 x 19 mm (4.02 x 1.73 x 0.75 in);95 g (3.35 oz);Mini-SIM;STN, 65K colors;1.8 inches, 10.2 cm(~22.7% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;2MB;CIF;;No;No;No;1.0b;No;No;;;Predictive text inputOrganizerVoice memo;Removable Li-Ion 770 mAh battery (BST-25);Up to 310 h;Up to 14 h;;3;0.89 W/kg (head);;;;Wallpapers;;1.21 W/kg (head)     0.97 W/kg (body);Class 8;No;;Ringtones can be assigned to phonebook entries;300 organizer entries
https://www.gsmarena.com/sony_ericsson_t310-404.php;https://fdn2.gsmarena.com/vv/bigpic/snt310.gif;Sony Ericsson T310;Released 2003, March;97g, 19mm thickness;Feature phone;No card slot;36;N/A;404,277 hits;;101x80 pixels, 6 lines; ;;;GSM 900 / 1800 / 1900;;;2003, March;Discontinued;104 x 49 x 19 mm (4.09 x 1.93 x 0.75 in);97 g (3.42 oz);Mini-SIM;STN, 256 colors;;101 x 80 pixels, 6 lines;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerVoice memo;Removable Li-Po battery;Up to 300 h;Up to 7 h;;3 -  Flaming Gold, Fashion Blue, Funky Purple;0.61 W/kg (head);;;;Wallpapers;;0.35 W/kg (head)     0.38 W/kg (body);Class 4;No;;Ringtones can be assigned to phonebook entries;
https://www.gsmarena.com/sony_ericsson_t105-483.php;https://fdn2.gsmarena.com/vv/bigpic/snt105.gif;Sony Ericsson T105;Released 2003, Q2;75g, 17.7mm thickness;Feature phone;No card slot;21;N/A;290,460 hits;"1.4""";; ;;700 mAh Li-Ion;GSM 900 / 1800;;;2003, Q2;Discontinued;99 x 43.5 x 17.7 mm (3.90 x 1.71 x 0.70 in);75 g (2.65 oz);Mini-SIM;Grayscale graphics, 4 shades;1.4 inches;;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerPhoto editor;Removable Li-Ion 700 mAh battery;Up to 275 h;Up to 7 h 30 min;;2 - Steel Grey, Vibrant Turquoise;;;;;Blue backlightDownloadable pictures;;;No;No;;Ringtones can be assigned to phonebook entries;10 SMS templates
https://www.gsmarena.com/sony_ericsson_t100-349.php;https://fdn2.gsmarena.com/vv/bigpic/snt100.gif;Sony Ericsson T100;Released 2002, Q4;75g, 17.7mm thickness;Feature phone;No card slot;57;0.1%;607,008 hits;;; ;;;GSM 900 / 1800;;;2002, Q4;Discontinued;99 x 43.5 x 17.7 mm (3.90 x 1.71 x 0.70 in);75 g (2.65 oz);Mini-SIM;Grayscale graphics, 4 shades;;;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerStopwatchPhoto editor;Removable Li-Po battery;Up to 200 h;Up to 4 h 30 min;;4 - Icy Blue, Gentle Gold, Fresh White, Soft Silver;0.84 W/kg (head);;;;Blue backlightDownloadable pictures;;;No;No;;Ringtones can be assigned to phonebook entries;10 SMS templates
https://www.gsmarena.com/sony_ericsson_t600-341.php;https://fdn2.gsmarena.com/vv/bigpic/snt600.gif;Sony Ericsson T600;Released 2002, Oct;60g, 20mm thickness;Feature phone;No card slot;21;N/A;379,402 hits;;101x80 pixels; ;;;GSM 900 / 1800 / 1900;;;2002, Oct;Discontinued;92 x 41 x 20 mm (3.62 x 1.61 x 0.79 in);60 g (2.12 oz);Mini-SIM;Grayscale graphics, 4 shades;;101 x 80 pixels;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerMobile chat;Removable Li-Po battery;Up to 180 h;Up to 5 h;;3 - Moonlight silver, Marine Blue and Gold;0.80 W/kg (head);;;;;;;No;No;;;
https://www.gsmarena.com/sony_ericsson_t300-340.php;https://fdn2.gsmarena.com/vv/bigpic/snt300.gif;Sony Ericsson T300;Released 2002, Oct;101g, 22mm thickness;Feature phone;No card slot;29;N/A;399,942 hits;;101x80 pixels, 6 lines; ;;700 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2002, Oct;Discontinued;106 x 48 x 22 mm (4.17 x 1.89 x 0.87 in);101 g (3.56 oz);Mini-SIM;STN, 256 colors;;101 x 80 pixels, 6 lines;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerExchangeable covers;Removable Li-Ion 700 mAh battery (BST-22);Up to 300 h;Up to 7 h;;3 -  Icy Blue, Midnight Red, Mystical Green;1.20 W/kg (head);;;;Wallpapers;;;Class 4;No;;Ringtones can be assigned to phonebook entries;
https://www.gsmarena.com/sony_ericsson_t200-338.php;https://fdn2.gsmarena.com/vv/bigpic/snt200.gif;Sony Ericsson T200;Released 2002, Oct;85g, 22mm thickness;Feature phone;No card slot;23;N/A;350,283 hits;;; ;;700 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2002, Oct;Discontinued;105 x 48 x 22 mm (4.13 x 1.89 x 0.87 in);85 g (3.00 oz);Mini-SIM;Grayscale graphics, 4 shades;;;;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizer;Removable Li-Ion 700 mAh battery (BST-24);Up to 220 h;Up to 13 h;;;0.63 W/kg (head);;;;Blue backlight;;0.93 W/kg (head);Class 8;No;;Ringtones can be assigned to phonebook entries;
https://www.gsmarena.com/sony_ericsson_p800-326.php;https://fdn2.gsmarena.com/vv/bigpic/snp800.gif;Sony Ericsson P800;Released 2002, September;158g, 27mm thickness;Symbian 7.0, UIQ v2.0 UI;16MB storage, Memory Stick slot;55;0.1%;997,277 hits;"2.9""";208x320 pixels; ;;1000 mAh Li-Po;GSM 900 / 1800 / 1900;;;2002, September;Discontinued;117 x 59 x 27 mm (4.61 x 2.32 x 1.06 in);158 g (5.57 oz);Mini-SIM;TFT resistive touchscreen, 4096 colors;2.9 inches, 40 x 62 mm, 24.8 cm(~35.9% screen-to-body ratio);208 x 320 pixels, 3:2 ratio (~132 ppi density);;Symbian 7.0, UIQ v2.0 UI;;32-bit Philips Nexperia PNX4000 156 MHz;;Memory Stick, up to 12MB, 16 MB included;16MB;VGA;;No;No;No;Yes;No;No;;;OrganizerHigh speed data transfersVoice dial;Removable Li-Po 1000 mAh battery (BST-15);up to 400 h;up to 13 h;;;0.64 W/kg (head);;;;Image handling;;0.80 W/kg (head)     1.07 W/kg (body);Class 8;No;;;12 MB available for images, contacts etc.
https://www.gsmarena.com/sony_ericsson_z700-327.php;https://fdn2.gsmarena.com/vv/bigpic/snz700.gif;Sony Ericsson Z700;Cancelled;95g, 24mm thickness;Feature phone;No card slot;16;N/A;582,283 hits;;; ;;;GSM 900 / 1800;;;2002, September;Cancelled;91 x 50 x 24 mm, 90 cc (3.58 x 1.97 x 0.94 in);95 g (3.35 oz);Mini-SIM;STN, 256 colors;;;;;;;;No;;No;;;;No;Yes;No;No;;;Predictive text inputOrganizerVoice MemoVoice Dial;Removable Li-Po battery;Up to 260 h;Up to 8 h;;;;;;;Advanced Jog Dial (5D)Wallpaper download;;;Class 8;No;;SMS with sounds and picturesRingtones can be assigned to phonebook entries;Keeps fax and email for phonebook entriesMessage templatesSeveral phonebook groups
https://www.gsmarena.com/sony_ericsson_t68i-325.php;https://fdn2.gsmarena.com/vv/bigpic/snt68i.gif;Sony Ericsson T68i;Released 2002, April;84g, 19.5mm thickness;Feature phone;No card slot;80;0.1%;789,157 hits;;101x80 pixels; ;;700 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2002, April;Discontinued;101 x 48 x 19.5 mm (3.98 x 1.89 x 0.77 in);84 g (2.96 oz);Mini-SIM;STN, 256 colors;;101 x 80 pixels;;;;;;No;;No;;;;No;1.0b;No;No;;;Predictive text inputOrganizerVoice dialingVoice answeringProfiles;Removable Li-Ion 700 mAh battery (BST-14);up to 300 h;Up to 11 h;;Arctic Blue;0.38 W/kg (head);;;;Joystick navigationImage handling;;0.54 W/kg (head);Class 4;No;;Ringtones can be assigned to contacts;1000 sec voice memo300 calendar events
https://www.gsmarena.com/sony_ericsson_xperia_duo-4047.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-xperia-duo.jpg;Sony Ericsson Xperia Duo;Cancelled;;Android 2.3;1.5GB RAM storage, microSDHC slot;20;N/A;750,691 hits;"4.5""";540x960 pixels;1.5 GB RAM;Snapdragon S3;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA;Not officially announced yet;Cancelled;-;-;Mini-SIM;LED-backlit LCD,;4.5 inches, 60.3 cm;540 x 960 pixels, 3:2 ratio (~256 ppi density);Scratch-resistant glass;Android 2.3 (Gingerbread);Qualcomm MSM8260 Snapdragon S3;Dual-core 1.4 GHz Scorpion;Adreno 220;microSDHC;1.5GB RAM;12 MP, AF;LED flash;Yes;Yes;Wi-Fi 802.11 b/g/n, DLNA, hotspot;2.1, A2DP, EDR;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;HDMI portMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionNeoReader barcode scannerDocument viewerVoice memo/dial/commandsPredictive text input;Removable Li-Po 2500 mAh battery;;;;Black;;;;;;;;;;;;
https://www.gsmarena.com/sony_ericsson_windows_phone_7-3851.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-windows-phone-7.jpg;Sony Ericsson Windows Phone 7;Cancelled;;Microsoft Windows Phone 7;No card slot;19;N/A;315,724 hits;;; ;;;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA;Not officially announced yet;Cancelled;-;-;Mini-SIM;TFT;;;;Microsoft Windows Phone 7;;;;No;;Yes;;Yes;Yes;Wi-Fi 802.11 b/g/n;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer;MP4/H.264/WMV playerMP3/WMA/WAV/eAAC+ playerOrganizerDocument viewer/editorVoice memo/dialPredictive text input;Removable Li-Po battery;;;;Black;;;;;;;;;;;;
