Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;displayprotection;sar-us;cam2features;build;battalktime1;batstandby1;batmusicplayback1;sar-eu;gprstext;edge;bodyother;featuresother;optionalother;displayother
https://www.gsmarena.com/micromax_a60-3678.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-a60.jpg;Micromax A60;Released 2010;105g, 14mm thickness;Android 2.1;150MB storage, microSDHC slot;13;N/A;887,716 hits;"2.8""";240x320 pixels; ;;1280 mAh Li-Ion;GSM 900 / 1800;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2010. Released 2010;Discontinued;106.8 x 59.2 x 14 mm (4.20 x 2.33 x 0.55 in);105 g (3.70 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;2.8 inches, 24.3 cm(~38.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Android 2.1 (Eclair);;600 MHz;;microSDHC (dedicated slot);150MB;;3.15 MP, AF;;Yes;No;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;Nо;2.0;Accelerometer;Removable Li-Ion 1280 mAh battery;Black;;About 60 EUR;;;;;Up to 4 h;Up to 240 h;;;;;;MP3/AAC+ playerMP4/H.263 playerOrganizerDocument viewerPredictive text input (Swype);;
https://www.gsmarena.com/micromax_x600-3512.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x600.jpg;Micromax X600;Released 2010;110g, 12.7mm thickness;Feature phone;microSDHC slot;10;N/A;645,274 hits;"3.2""";240x320 pixels; ;;1100 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010. Released 2010;Discontinued;113 x 56 x 12.7 mm (4.45 x 2.20 x 0.5 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT resistive touchscreen, 256K colors;3.2 inches, 31.7 cm(~50.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~125 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio;2.0;Accelerometer;Removable Li-Ion 1100 mAh battery;Black;;About 50 EUR;;;;;Up to 5 h;Up to 192 h;;;Class 10;Class 10;;Nimbuzz, Facebook appMP3/AAC+ playerMP4/H.263 playerTV-outOrganizerPredictive text input;;
https://www.gsmarena.com/micromax_x550_qube-3511.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x550-new.jpg;Micromax X550 Qube;Released 2010;85g, 14.1mm thickness;Feature phone;microSDHC slot;12;N/A;531,949 hits;"3.2""";240x400 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800;;;;2010. Released 2010;Discontinued;112.5 x 55.9 x 14.1 mm (4.43 x 2.20 x 0.56 in);85 g (3.00 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;3.2 inches, 29.1 cm(~46.3% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio;2.0;;Removable Li-Ion 1200 mAh battery;Black;;About 50 EUR;;;;;Up to 8 h;Up to 144 h;;;Class 10;No;;Nimbuzz, Facebook appMP3/AAC+ playerMP4/H.263 playerTV-outOrganizerPredictive text input;;3D Cube UI
https://www.gsmarena.com/micromax_x510_pike-3510.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x510-new.jpg;Micromax X510 Pike;Released 2010;103g, 14.8mm thickness;Feature phone;microSDHC slot;10;N/A;271,649 hits;"2.8""";240x400 pixels; ;;1500 mAh Li-Ion;GSM 900 / 1800;;;;2010. Released 2010;Discontinued;110.2 x 55 x 14.8 mm (4.34 x 2.17 x 0.58 in);103 g (3.63 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.8 inches, 22.3 cm(~36.8% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio;2.0;;Removable Li-Ion 1500 mAh battery;Black, 5 color backpanels in the package;;About 40 EUR;;;;;Up to 8 h;Up to 384 h;;;Class 10;No;;Nimbuzz, Facebook appMP3/AAC+ playerMP4/H.263 playerTV-outOrganizerPredictive text input;;
https://www.gsmarena.com/micromax_x500-3509.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x500.jpg;Micromax X500;Released 2010;110g, 15mm thickness;Feature phone;87MB storage, microSD slot;10;N/A;176,606 hits;"2.8""";240x320 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2010. Released 2010;Discontinued;117 x 52 x 15 mm (4.61 x 2.05 x 0.59 in);110 g (3.88 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.8 inches, 24.3 cm(~39.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSD (dedicated slot);87MB;;5 MP, AF;;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio, recording;2.0;;Removable Li-Ion 800 mAh battery;Black;;About 70 EUR;;;;;Up to 4 h;Up to 150 h;;;Class 10;No;;MP3/AAC+ playerMP4/H.263 playerTV-outOrganizerPredictive text input;;
https://www.gsmarena.com/micromax_x310-3508.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x310.jpg;Micromax X310;Released 2010;74g, 12.3mm thickness;Feature phone;microSD slot;9;N/A;108,424 hits;"2.2""";176x220 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1;;;;2010. Released 2010;Discontinued;110.3 x 49.3 x 12.3 mm (4.34 x 1.94 x 0.48 in);74 g (2.61 oz);Dual SIM (Mini-SIM);CSTN, 65K colors;2.2 inches, 15.2 cm(~28.0% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;microSD (dedicated slot);;;1.3 MP;;Yes;No;;No;No;No;;Stereo FM radio, recording;No;;Removable Li-Ion 900 mAh battery;Black;;About 50 EUR;;;;;Up to 6 h;Up to 210 h;;;Class 10;No;;MP3/AAC+ playerCalendarPredictive text input;;
https://www.gsmarena.com/micromax_x2i-3507.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x2i.jpg;Micromax X2i;Released 2010;87g, 16.3mm thickness;Feature phone;microSDHC slot;8;N/A;90,559 hits;"1.44""";128x128 pixels; ;;1800 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010. Released 2010;Discontinued;105.3 x 45.4 x 16.3 mm (4.15 x 1.79 x 0.64 in);87 g (3.07 oz);Dual SIM (Mini-SIM, dual stand-by);CSTN, 65K colors;1.44 inches, 6.7 cm(~14.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~126 ppi density);;;;;microSDHC (dedicated slot);;;No;;;;;No;No;No;;Stereo FM radio;No;;Removable Li-Ion 1800 mAh battery;Black;;About 30 EUR;;;;;Up to 14 h;Up to 480 h;;;Class 12;No;;OrganizerMP3/AAC+ playerPredictive text input;;
https://www.gsmarena.com/micromax_x118-3506.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x118.jpg;Micromax X118;Released 2010;;Feature phone;microSD slot;8;N/A;92,840 hits;"1.75""";128x160 pixels; ;;850 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010. Released 2010;Discontinued;-;-;Dual SIM (Mini-SIM, dual stand-by);CSTN, 65K colors;1.75 inches, 9.6 cm;128 x 160 pixels (~117 ppi density);;;;;microSD (dedicated slot);;;No;;;;;No;No;No;;Stereo FM radio;No;;Removable Li-Ion 850 mAh battery;Black;;About 20 EUR;;;;;Up to 6 h;Up to 240 h;;;No;No;Flashlight;MP3/AAC+ playerCalendar;;
https://www.gsmarena.com/micromax_x100-3505.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x100.jpg;Micromax X100;Released 2010;61 g;Feature phone;No card slot;9;N/A;120,368 hits;"1.46""";128x128 pixels; ;;450 mAh Li-Ion;GSM 900 / 1800;;;;2010. Released 2010;Discontinued;-;61 g (2.15 oz);Mini-SIM;TFT, 65K colors;1.46 inches, 6.9 cm;128 x 128 pixels, 1:1 ratio (~124 ppi density);;;;;No;;;No;;;;;No;No;No;;Stereo FM radio;No;;Removable Li-Ion 450 mAh battery;Black;;About 10 EUR;;;;;;;;;No;No;Flashlight;Calendar;;
https://www.gsmarena.com/micromax_x1i-3504.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-x1i.jpg;Micromax X1i;Released 2010;82g, 16mm thickness;Feature phone;microSD slot;13;N/A;108,947 hits;"1.46""";128x128 pixels; ;;1800 mAh Li-Ion;GSM 900 / 1800;;;;2010. Released 2010;Discontinued;106 x 44.5 x 16 mm (4.17 x 1.75 x 0.63 in);82 g (2.89 oz);Mini-SIM;CSTN, 65K colors;1.46 inches, 6.9 cm(~14.6% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~124 ppi density);;;;;microSD (dedicated slot);;;No;;;;;No;No;No;;No;No;;Removable Li-Ion 1800 mAh battery;Black;;About 20 EUR;;;;;Up to 16 h;Up to 720 h;;;Class 10;No;;OrganizerMP3/AAC+ playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_gc700-3503.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-gc700.jpg;Micromax GC700;Released 2010;82g, 15mm thickness;Feature phone;microSDHC slot;12;N/A;136,111 hits;"2.8""";240x400 pixels; ;;940 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;CDMA2000 1x;;CDMA2000 1x;2010. Released 2010;Discontinued;117 x 52 x 15 mm (4.61 x 2.05 x 0.59 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT,  256K colors;2.8 inches, 22.3 cm(~36.7% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio, recording;Proprietary;Accelerometer;Removable Li-Ion 940 mAh battery;Black;;About 180 EUR;;;;;Up to 4 h;Up to 140 h;;;;;;MP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_gc400-3502.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-gc400.jpg;Micromax GC400;Released 2010;103g, 14.7mm thickness;Feature phone;microSD slot;12;N/A;147,489 hits;"2.2""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2010. Released 2010;Discontinued;115.1 x 50.6 x 14.7 mm (4.53 x 1.99 x 0.58 in);103 g (3.63 oz);Dual SIM (Mini-SIM);TFT,  256K colors;2.2 inches, 15.0 cm(~25.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;microSD (dedicated slot);;;2 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;Accelerometer;Removable Li-Ion 1000 mAh battery;Black;;About 50 EUR;;;;;Up to 6 h;Up to 180 h;;;Yes;No;;3D light messengerMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_gc360-3501.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-gc360-new.jpg;Micromax GC360;Released 2010;105g, 14.8mm thickness;Feature phone;microSD slot;11;N/A;159,856 hits;;176x220 pixels; ;;1050 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2010. Released 2010;Discontinued;111 x 48 x 14.8 mm (4.37 x 1.89 x 0.58 in);105 g (3.70 oz);Dual SIM (Mini-SIM);TFT, 65K colors;;176 x 220 pixels;;;;;microSD (dedicated slot);;;Yes;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1050 mAh battery;Black;;About 40 EUR;;;;;Up to 3 h;Up to 56 h;;;Yes;No;;MP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;dedicated music keys;
https://www.gsmarena.com/micromax_gc275-3500.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-gc275.jpg;Micromax GC275;Released 2010;100g, 14.5mm thickness;Feature phone;microSD slot;10;N/A;103,963 hits;;; ;;800 mAh Li-Ion;GSM 900 / 1800;;;;2010. Released 2010;Discontinued;107.7 x 44.4 x 14.5 mm (4.24 x 1.75 x 0.57 in);100 g (3.53 oz);Mini-SIM;TFT, 65K colors;;;;;;;microSD (dedicated slot);;;Yes;;Yes;No;;No;Yes,, A2DP;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 800 mAh battery;Black;;About 40 EUR;;;;;Up to 6 h 40 min;Up to 240 h;;;Class 10;No;;MP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_q75-3499.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-q75-new.jpg;Micromax Q75;Released 2010;12.2mm thickness;Feature phone;microSDHC slot;14;N/A;702,482 hits;;320x240 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800;;;;2010. Released 2010;Discontinued;115 x 64.5 x 12.2 mm (4.53 x 2.54 x 0.48 in);-;Mini-SIM;TFT, 65K colors;;320 x 240 pixels, 4:3 ratio;;;;;microSDHC (dedicated slot);;;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1200 mAh battery;Black;;About 40 EUR;;;;;Up to 7 h;Up to 240 h;;;Class 10;Class 10;Trackball;Facebook, NimBuzz appsMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_q6-3498.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-q6.jpg;Micromax Q6;Released 2010;130g, 15.4mm thickness;Feature phone;microSDHC slot;11;N/A;239,907 hits;;240x320 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010. Released 2010;Discontinued;112.5 x 51 x 15.4 mm (4.43 x 2.01 x 0.61 in);130 g (4.59 oz);Dual SIM (Mini-SIM);TFT, 65K colors;;240 x 320 pixels, 4:3 ratio;;;;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 950 mAh battery;Black;;About 40 EUR;;;;;Up to 7 h;Up to 216 h;;;Class 10;Class 10;;Facebook, NimBuzz appsMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;Built-in Yamaha audio amplifier;
https://www.gsmarena.com/micromax_q7-3320.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-q7.jpg;Micromax Q7;Released 2010, May;100g, 10.7mm thickness;Feature phone;78MB storage, microSDHC slot;15;N/A;716,375 hits;"2.2""";320x240 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010, May. Released 2010, May;Discontinued;110 x 59 x 10.7 mm (4.33 x 2.32 x 0.42 in);100 g (3.53 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.2 inches, 15.0 cm(~23.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~182 ppi density);;;;;microSDHC (dedicated slot);78MB;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 800 mAh battery;Black, White;;About 40 EUR;;;;;Up to 4 h 30 min;Up to 144 h;;;Class 10;Class 10;Trackball;Facebook, NimBuzz appsMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;Built-in Yamaha audio amplifier;
https://www.gsmarena.com/micromax_g4-3305.php;https://fdn2.gsmarena.com/vv/bigpic/g4.jpg;Micromax G4;Released 2010, March;12.8mm thickness;Feature phone;microSDHC slot;10;N/A;191,498 hits;"2.4""";240x320 pixels; ;;850 mAh Li-Ion;GSM 900 / 1800;;;;2010, March. Released 2010, March;Discontinued;112 x 49.6 x 12.8 mm (4.41 x 1.95 x 0.50 in);-;Mini-SIM;TFT, 256K colors;2.4 inches, 17.8 cm(~32.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;;No;No;;No;Yes;No;;Stereo FM radio;Proprietary;Accelerometer;Removable Li-Ion 850 mAh battery;Black;;About 30 EUR;;;;;Up to 5 h;Up to 192 h;;;Class 12;No;;OrganizerMP3/AAC playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_w900-3306.php;https://fdn2.gsmarena.com/vv/bigpic/w900.jpg;Micromax W900;Released 2010, February;113g, 14.2mm thickness;Microsoft Windows Mobile 6.1 Professional;256MB ROM storage, microSDHC slot;14;N/A;401,390 hits;"3.2""";240x400 pixels;128 MB RAM;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2010, February. Released 2010, February;Discontinued;112 x 55 x 14.2 mm (4.41 x 2.17 x 0.56 in);113 g (3.99 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;3.2 inches, 29.1 cm(~47.3% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);Microsoft Windows Mobile 6.1 Professional;;K3 Hi3611 460MHz;;microSDHC (dedicated slot), 2 GB included;256MB ROM, 128MB RAM;;2 MP;;No;No;;Wi-Fi 802.11 b/g;Yes;GPS, A-GPS;;No;Proprietary;Accelerometer;Removable Li-Ion 1500 mAh battery;Black;;About 60 EUR;;;;;Up to 5 h;Up to 480 h;;;Class 10;Class 10;;OrganizerDocument viewerMP3/AAC+/WAV/WMA playerMP4/H.264/WMV playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_x330-3351.php;https://fdn2.gsmarena.com/vv/bigpic/x330.jpg;Micromax X330;Released 2010, July;14.5mm thickness;Feature phone;microSDHC slot;12;N/A;190,024 hits;"2.2""";176x220 pixels; ;;;GSM 900 / 1800 - SIM 1;;;;2010, Q2. Released 2010, July;Discontinued;110.5 x 49 x 14.5 mm (4.35 x 1.93 x 0.57 in);-;Dual SIM (Mini-SIM);TFT, 256K colors;2.2 inches, 15.2 cm(~28.1% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;;Yes;No;;No;Yes;No;;FM radio;miniUSB 1.1;;Removable Li-Ion battery;Black;;About 30 EUR;;;;;;;;;Class 10;No;;OrganizerMP3/AAC+ playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_h360-3307.php;https://fdn2.gsmarena.com/vv/bigpic/h360.jpg;Micromax H360;Released 2009, October;104g, 13mm thickness;Feature phone;52MB storage, microSDHC slot;12;N/A;150,991 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 3.6/0.384 Mbps;2009, October. Released 2009, October;Discontinued;113 x 49.8 x 13 mm (4.45 x 1.96 x 0.51 in);104 g (3.67 oz);Mini-SIM;TFT, 256K colors;2.4 inches, 17.8 cm(~31.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);52MB;;3.15 MP;;Yes;Yes;;No;2.0, A2DP;No;;No;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;About 60 EUR;;;;;Up to 4 h;Up to 180 h;;;;;;TV OutOrganizerMP3/AAC+/WAV playerMP4/H.263 playerVoice memo/dialPredictive text input;;
https://www.gsmarena.com/micromax_q1-3308.php;https://fdn2.gsmarena.com/vv/bigpic/q1.jpg;Micromax Q1;Released 2010, February;97g, 13mm thickness;Feature phone;microSDHC slot;14;N/A;301,928 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010, February. Released 2010, February;Discontinued;111.2 x 61.2 x 13 mm (4.38 x 2.41 x 0.51 in);97 g (3.42 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.2 inches, 15.2 cm(~22.4% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;microSDHC (dedicated slot);;;No;;;;;No;No;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;About 20 EUR;;;;;Up to 3 h;Up to 120 h;;;Class 10;No;;MP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_q3-3310.php;https://fdn2.gsmarena.com/vv/bigpic/q3.jpg;Micromax Q3;Released 2009, June;97g, 13mm thickness;Feature phone;10MB storage, microSD slot;9;N/A;326,927 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2009, June. Released 2009, June;Discontinued;111.2 x 61.2 x 13 mm (4.38 x 2.41 x 0.51 in);97 g (3.42 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.2 inches, 15.2 cm(~22.4% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;microSD (dedicated slot);10MB;;1.3 MP;;Yes;No;;No;Yes;No;;Stereo FM radio, recording;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;About 30 EUR;;;;;Up to 4 h;Up to 160 h;;;Class 10;No;;MP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_q2-3309.php;https://fdn2.gsmarena.com/vv/bigpic/q2.jpg;Micromax Q2;Released 2009, December;97g, 13mm thickness;Feature phone;microSDHC slot;11;N/A;222,116 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2009, December. Released 2009, December;Discontinued;111.2 x 61.2 x 13 mm (4.38 x 2.41 x 0.51 in);97 g (3.42 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.2 inches, 15.2 cm(~22.4% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;microSDHC (dedicated slot);;;Yes;;Yes;No;;No;No;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;About 30 EUR;;;;;Up to 4 h;Up to 160 h;;;Class 10;No;;MSN/Yahoo messengerMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_q5_fb-3311.php;https://fdn2.gsmarena.com/vv/bigpic/q5fb.jpg;Micromax Q5 fb;Released 2010, January;95g, 12.5mm thickness;Feature phone;15MB storage, microSDHC slot;18;N/A;579,963 hits;"2.2""";320x240 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010, January. Released 2010, January;Discontinued;115 x 62 x 12.5 mm (4.53 x 2.44 x 0.49 in);95 g (3.35 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.2 inches, 15.0 cm(~21.0% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~182 ppi density);;;;;microSDHC (dedicated slot);15MB;;2 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;About 40 EUR;;;;;Up to 5 h;Up to 180 h;;;Class 10;Class 10;Trackball;Facebook, NimBuzz appsMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;Built-in Yamaha audio amplifier;
https://www.gsmarena.com/micromax_q55_bling-3312.php;https://fdn2.gsmarena.com/vv/bigpic/q55.jpg;Micromax Q55 Bling;Released 2010, February;75g, 16.3mm thickness;Feature phone;10MB storage, microSDHC slot;18;0.1%;682,577 hits;"2.4""";320x240 pixels; ;;850 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010, February. Released 2010, February;Discontinued;70 x 70 x 16.3 mm (2.76 x 2.76 x 0.64 in);75 g (2.65 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~36.4% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);10MB;;2 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 850 mAh battery;White;;About 40 EUR;;;;;Up to 3 h;Up to 180 h;;;Class 10;Class 10;;Facebook, NimBuzz appsMP3/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_x1i_plus-3313.php;https://fdn2.gsmarena.com/vv/bigpic/x1i-plus.jpg;Micromax X1i plus;Released 2009, November;82g, 16mm thickness;Feature phone;microSD slot;10;N/A;196,948 hits;"1.46""";128x128 pixels; ;;1800 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2009, November. Released 2009, November;Discontinued;106 x 44.5 x 16 mm (4.17 x 1.75 x 0.63 in);82 g (2.89 oz);Mini-SIM;CSTN, 65K colors;1.46 inches, 6.9 cm(~14.6% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~124 ppi density);;;;;microSD (dedicated slot);;;No;;;;;No;No;No;;Stereo FM radio;No;;Removable Li-Ion 1800 mAh battery;Black;;About 20 EUR;;;;;Up to 15 h;Up to 720 h;;;Class 10;No;;OrganizerMP3/AAC+ playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_x2i_plus-3314.php;https://fdn2.gsmarena.com/vv/bigpic/x2i-plus.jpg;Micromax X2i plus;Released 2010, February;90g, 15.5mm thickness;Feature phone;microSDHC slot;9;N/A;104,942 hits;"1.75""";128x160 pixels; ;;1800 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2010, February. Released 2010, February;Discontinued;107 x 46 x 15.5 mm (4.21 x 1.81 x 0.61 in);90 g (3.17 oz);Mini-SIM;CSTN, 65K colors;1.75 inches, 9.6 cm(~19.6% screen-to-body ratio);128 x 160 pixels (~117 ppi density);;;;;microSDHC (dedicated slot);;;Yes;;No;No;;No;Yes;No;;Stereo FM radio;No;;Removable Li-Ion 1800 mAh battery;Black;;About 40 EUR;;;;;Up to 14 h;Up to 480 h;;;Class 10;No;;OrganizerMP3/AAC+/WAV playerMP4/H.263 playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_x114-3316.php;https://fdn2.gsmarena.com/vv/bigpic/x114.jpg;Micromax X114;Released 2009, July;70g, 14mm thickness;Feature phone;microSD slot;12;N/A;108,067 hits;"1.5""";128x128 pixels; ;;1050 mAh Li-Ion;GSM 900 / 1800 - SIM 1;;;;2009, July. Released 2009, July;Discontinued;106 x 45.5 x 14 mm (4.17 x 1.79 x 0.55 in);70 g (2.47 oz);Mini-SIM;CSTN, 65K colors;1.5 inches, 7.3 cm(~15.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;microSD (dedicated slot);;;No;;;;;No;No;No;;Stereo FM radio;No;;Removable Li-Ion 1050 mAh battery;Black;;About 20 EUR;;;;;Up to 5 h;Up to 200 h;;;Class 10;No;Flashlight;OrganizerMP3/AAC+ playerVoice memoPredictive text input;;
https://www.gsmarena.com/micromax_x111-3315.php;https://fdn2.gsmarena.com/vv/bigpic/x111.jpg;Micromax X111;Released 2010, April;69g, 11mm thickness;Feature phone;32MB storage, no card slot;15;N/A;164,236 hits;"1.4""";128x128 pixels; ;;480 mAh Li-Ion;GSM 900 / 1800;;;;2010, April. Released 2010, April;Discontinued;88 x 48 x 11 mm (3.46 x 1.89 x 0.43 in);69 g (2.43 oz);Mini-SIM;CSTN, 65K colors;1.4 inches, 6.3 cm(~15.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~129 ppi density);;;;;No;32MB;;No;;;;;No;No;No;;"Stereo FM radio; built-in antenna";Proprietary;;Removable Li-Ion 480 mAh battery;Silver, Golden;;About 20 EUR;;;;;;;;;No;No;water resistant marble keyboard;;;
